1.4235,7.9107,-279.46
1.4306,7.8405,-280.88
1.4378,7.7536,-282.3
1.4449,7.6509,-283.72
1.4521,7.5383,-285.14
1.4592,7.4133,-286.57
1.4664,7.2739,-287.99
1.4735,7.1303,-289.41
1.4807,6.9994,-290.83
1.4878,6.8858,-292.25
1.495,6.7782,-293.67
1.5021,6.6649,-295.1
1.5093,6.5473,-296.52
1.5165,6.4333,-297.94
1.5236,6.322,-299.37
1.5308,6.2033,-300.8
1.5379,6.0734,-302.22
1.5451,5.942,-303.64
1.5522,5.8222,-305.07
1.5594,5.7149,-306.49
1.5665,5.6098,-307.91
1.5737,5.4993,-309.34
1.5808,5.3861,-310.77
1.588,5.2755,-312.19
1.5951,5.1671,-313.62
1.6023,5.057,-315.05
1.6094,4.9461,-316.48
1.6166,4.8391,-317.91
1.6237,4.7329,-319.34
1.6309,4.6118,-320.78
1.6381,4.4579,-322.22
1.6452,4.2676,-323.65
1.6524,4.0596,-325.08
1.6595,3.8672,-326.48
1.6667,3.722,-327.88
1.6738,3.638,-329.28
1.681,3.604,-330.68
1.6881,3.5883,-332.09
1.6953,3.5553,-333.52
1.7024,3.4869,-334.95
1.7096,3.3945,-336.37
1.7167,3.3109,-337.78
1.7239,3.2648,-339.19
1.731,3.2571,-340.6
1.7382,3.264,-342.03
1.7454,3.2603,-343.46
1.7525,3.2357,-344.9
1.7597,3.1919,-346.34
1.7668,3.1327,-347.78
1.774,3.0604,-349.22
1.7811,2.9804,-350.66
1.7883,2.903,-352.09
1.7954,2.8377,-353.52
1.8026,2.7861,-354.95
1.8097,2.743,-356.38
1.8169,2.7022,-357.81
1.824,2.6598,-359.25
1.8312,2.6112,-360.69
1.8383,2.5509,-362.14
1.8455,2.4765,-363.58
1.8526,2.3937,-365.02
1.8598,2.3142,-366.45
1.867,2.2478,-367.88
1.8741,2.1965,-369.3
1.8813,2.156,-370.73
1.8884,2.121,-372.16
1.8956,2.0864,-373.6
1.9027,2.0477,-375.04
1.9099,2.0022,-376.48
1.917,1.9516,-377.92
1.9242,1.9018,-379.36
1.9313,1.8576,-380.79
1.9385,1.8189,-382.23
1.9456,1.7817,-383.67
1.9528,1.744,-385.11
1.9599,1.707,-386.54
1.9671,1.6727,-387.98
1.9742,1.6399,-389.43
1.9814,1.6057,-390.87
1.9886,1.5687,-392.32
1.9957,1.5293,-393.77
2.0029,1.4881,-395.22
2.01,1.4441,-396.66
2.0172,1.397,-398.11
2.0243,1.3496,-399.55
2.0315,1.3063,-400.99
2.0386,1.2697,-402.43
2.0458,1.2387,-403.87
2.0529,1.2107,-405.31
2.0601,1.1841,-406.75
2.0672,1.158,-408.19
2.0744,1.1312,-409.64
2.0815,1.102,-411.09
2.0887,1.0701,-412.55
2.0959,1.0376,-414
2.103,1.007,-415.44
2.1102,0.97918,-416.89
2.1173,0.95299,-418.34
2.1245,0.92716,-419.8
2.1316,0.90089,-421.25
2.1388,0.87319,-422.71
2.1459,0.84266,-424.17
2.1531,0.80901,-425.62
2.1602,0.77426,-427.07
2.1674,0.74176,-428.52
2.1745,0.71335,-429.96
2.1817,0.68823,-431.4
2.1888,0.66493,-432.85
2.196,0.64351,-434.29
2.2031,0.62531,-435.73
2.2103,0.61078,-437.17
2.2175,0.59862,-438.62
2.2246,0.58687,-440.07
2.2318,0.57407,-441.53
2.2389,0.55915,-442.99
2.2461,0.54122,-444.45
2.2532,0.52047,-445.91
2.2604,0.4992,-447.36
2.2675,0.48107,-448.8
2.2747,0.46849,-450.24
2.2818,0.46087,-451.69
2.289,0.45554,-453.14
2.2961,0.45005,-454.6
2.3033,0.44315,-456.07
2.3104,0.43422,-457.54
2.3176,0.42267,-459.02
2.3247,0.40838,-460.49
2.3319,0.39225,-461.96
2.3391,0.37591,-463.42
2.3462,0.36072,-464.88
2.3534,0.34705,-466.34
2.3605,0.33469,-467.79
2.3677,0.32342,-469.25
2.3748,0.31312,-470.7
2.382,0.30353,-472.16
2.3891,0.29429,-473.62
2.3963,0.28539,-475.08
2.4034,0.27714,-476.55
2.4106,0.26959,-478.01
2.4177,0.26216,-479.48
2.4249,0.25414,-480.95
2.432,0.24543,-482.42
2.4392,0.23661,-483.88
2.4464,0.22832,-485.35
2.4535,0.2208,-486.81
2.4607,0.21408,-488.27
2.4678,0.20817,-489.73
2.475,0.20292,-491.2
2.4821,0.19769,-492.67
2.4893,0.19169,-494.15
2.4964,0.18474,-495.63
2.5036,0.17752,-497.1
2.5107,0.17101,-498.57
2.5179,0.16573,-500.03
2.525,0.16152,-501.5
2.5322,0.15793,-502.97
2.5393,0.15443,-504.45
2.5465,0.15038,-505.94
2.5536,0.14513,-507.44
2.5608,0.13832,-508.94
2.568,0.13028,-510.44
2.5751,0.12183,-511.94
2.5823,0.11375,-513.44
2.5894,0.10631,-514.93
2.5966,0.099312,-516.42
2.6037,0.092446,-517.92
2.6109,0.085444,-519.41
2.618,0.078146,-520.91
2.6252,0.070637,-522.4
2.6323,0.063459,-523.88
2.6395,0.057525,-525.34
2.6466,0.053487,-526.8
2.6538,0.051086,-528.27
2.6609,0.049409,-529.77
2.6681,0.047783,-531.29
2.6753,0.046213,-532.82
2.6824,0.045051,-534.36
2.6896,0.044466,-535.91
2.6967,0.044319,-537.49
2.7039,0.044462,-539.1
2.711,0.044986,-540.73
2.7182,0.046069,-542.38
2.7253,0.047611,-544.04
2.7325,0.049095,-545.68
2.7396,0.049881,-547.31
2.7468,0.049648,-548.91
2.7539,0.048551,-550.47
2.7611,0.047102,-552
2.7682,0.046045,-553.5
2.7754,0.046299,-554.96
2.7825,0.048616,-556.41
2.7897,0.052969,-557.88
2.7969,0.058459,-559.38
2.804,0.063943,-560.9
2.8112,0.06863,-562.44
2.8183,0.072201,-563.98
2.8255,0.074634,-565.51
2.8326,0.07607,-567.03
2.8398,0.076811,-568.53
2.8469,0.07732,-570.02
2.8541,0.078046,-571.5
2.8612,0.079157,-572.98
2.8684,0.080488,-574.47
2.8755,0.081771,-575.97
2.8827,0.082886,-577.48
2.8898,0.083829,-578.98
2.897,0.084521,-580.49
2.9041,0.084733,-581.99
2.9113,0.084277,-583.5
2.9185,0.08323,-584.99
2.9256,0.081875,-586.49
2.9328,0.080425,-587.98
2.9399,0.07886,-589.49
2.9471,0.07706,-591
2.9542,0.075003,-592.5
2.9614,0.072784,-594.01
2.9685,0.07047,-595.51
2.9757,0.067998,-597.02
2.9828,0.065252,-598.52
2.99,0.062218,-600.01
2.9971,0.059118,-601.5
3.0043,0.056482,-602.96
3.0114,0.055026,-604.4
3.0186,0.055193,-605.83
3.0258,0.056636,-607.28
3.0329,0.058315,-608.76
3.0401,0.05921,-610.27
3.0472,0.058882,-611.79
3.0544,0.057497,-613.33
3.0615,0.0555,-614.87
3.0687,0.053302,-616.41
3.0758,0.051165,-617.95
3.083,0.049225,-619.48
3.0901,0.047494,-621.02
3.0973,0.045877,-622.56
3.1044,0.044243,-624.11
3.1116,0.042533,-625.67
3.1187,0.040772,-627.24
3.1259,0.039027,-628.8
3.133,0.037394,-630.36
3.1402,0.036025,-631.92
3.1474,0.035107,-633.47
3.1545,0.034797,-635.02
3.1617,0.03517,-636.55
3.1688,0.036222,-638.07
3.176,0.037857,-639.6
3.1831,0.039872,-641.14
3.1903,0.041979,-642.69
3.1974,0.043881,-644.25
3.2046,0.045389,-645.82
3.2117,0.046527,-647.38
3.2189,0.04753,-648.94
3.226,0.048681,-650.48
3.2332,0.050121,-652.01
3.2403,0.051772,-653.53
3.2475,0.053448,-655.05
3.2546,0.055004,-656.56
3.2618,0.05638,-658.09
3.269,0.057505,-659.62
3.2761,0.058251,-661.16
3.2833,0.058545,-662.71
3.2904,0.058491,-664.26
3.2976,0.0583,-665.8
3.3047,0.058086,-667.34
3.3119,0.0578,-668.88
3.319,0.057383,-670.4
3.3262,0.056923,-671.91
3.3333,0.056574,-673.42
3.3405,0.056344,-674.93
3.3476,0.056043,-676.46
3.3548,0.055459,-678
3.3619,0.054539,-679.55
3.3691,0.053391,-681.11
3.3763,0.05217,-682.66
3.3834,0.050985,-684.22
3.3906,0.049897,-685.77
3.3977,0.048932,-687.32
3.4049,0.048095,-688.87
3.412,0.047381,-690.44
3.4192,0.04679,-692.01
3.4263,0.046298,-693.59
3.4335,0.045816,-695.17
3.4406,0.04522,-696.74
3.4478,0.044446,-698.32
3.4549,0.043545,-699.88
3.4621,0.04264,-701.45
3.4692,0.041839,-703.01
3.4764,0.041207,-704.58
3.4835,0.040799,-706.15
3.4907,0.04066,-707.73
3.4979,0.040763,-709.32
3.505,0.040951,-710.9
3.5122,0.040994,-712.48
3.5193,0.040713,-714.06
3.5265,0.040073,-715.62
3.5336,0.039185,-717.19
3.5408,0.038238,-718.76
3.5479,0.037402,-720.34
3.5551,0.036716,-721.92
3.5622,0.03605,-723.52
3.5694,0.035184,-725.11
3.5765,0.033966,-726.72
3.5837,0.03241,-728.32
3.5908,0.030686,-729.93
3.598,0.029026,-731.54
3.6052,0.027621,-733.16
3.6123,0.026544,-734.77
3.6195,0.025734,-736.39
3.6266,0.025053,-738.01
3.6338,0.024383,-739.62
3.6409,0.023726,-741.22
3.6481,0.023223,-742.8
3.6552,0.023063,-744.36
3.6624,0.02333,-745.92
3.6695,0.023894,-747.48
3.6767,0.024476,-749.06
3.6838,0.024804,-750.66
3.691,0.024705,-752.27
3.6981,0.024101,-753.9
3.7053,0.022985,-755.54
3.7124,0.021421,-757.19
3.7196,0.019565,-758.87
3.7268,0.017631,-760.56
3.7339,0.015814,-762.29
3.7411,0.014227,-764.03
3.7482,0.012871,-765.77
3.7554,0.011663,-767.5
3.7625,0.010496,-769.21
3.7697,0.0093157,-770.9
3.7768,0.0081684,-772.59
3.784,0.0071744,-774.27
3.7911,0.0064132,-775.92
3.7983,0.0058274,-777.52
3.8054,0.0052658,-779.05
3.8126,0.0046243,-780.49
3.8197,0.0039229,-781.87
3.8269,0.0032636,-783.19
3.834,0.0027516,-784.46
3.8412,0.0024535,-785.7
3.8484,0.0023711,-786.94
3.8555,0.0024279,-788.18
3.8627,0.002527,-789.41
3.8698,0.0026276,-790.62
3.877,0.0027376,-791.82
3.8841,0.0028557,-793.06
3.8913,0.00296,-794.38
3.8984,0.0030335,-795.81
3.9056,0.0031124,-797.38
3.9127,0.0033013,-799.03
